OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,TotalAmount,Region
15926,2025-04-11,C2079,Carrie Cordova DVM,P4847,Smartphone,Electronics,Mobile Devices,3,965.45,2896.35,East
15927,2024-10-30,C3607,Anthony Knox,P5551,Laptop,Electronics,Peripherals,9,523.32,4709.88,South
15928,2024-10-03,C6917,Sarah Day,P4433,Keyboard,Accessories,Input Devices,7,214.37,1500.59,North
15929,2025-05-05,C5394,Christopher Butler,P2877,Mouse,Accessories,Audio,9,124.48,1120.32,West
15930,2025-05-09,C7937,Mrs. Julie Thompson,P5497,Bookshelf,Furniture,Tables,8,423.53,3388.24,North
15931,2025-01-14,C1686,Chad Jones,P7439,Desk,Furniture,Storage,10,259.65,2596.5,South
15932,2025-02-27,C2468,Todd Brown,P7537,Headphones,Accessories,Input Devices,9,413.32,3719.88,East
15933,2024-10-18,C5760,Jerry Gates,P1448,USB Drive,Accessories,Storage Devices,9,360.1,3240.9,South
15934,2025-03-11,C9714,Garrett Atkinson,P7673,Office Chair,Furniture,Seating,2,752.43,1504.86,East
15935,2025-04-16,C8697,Stephen Lewis,P8208,Office Chair,Furniture,Tables,6,412.34,2474.04,East
15936,2024-09-02,C9059,Kelly Garcia,P2854,Bookshelf,Furniture,Storage,10,377.74,3777.4,West
15937,2025-04-12,C8102,Jenny Murray,P8727,Printer,Electronics,Computers,8,552.22,4417.76,North
15938,2025-02-23,C5448,Dr. Wendy Mitchell,P7199,USB Drive,Accessories,Storage Devices,9,132.28,1190.52,East
15939,2024-07-11,C6198,Jeremy Larson,P7973,Table Lamp,Furniture,Tables,7,637.49,4462.43,South
15940,2025-03-20,C9192,Timothy Olsen,P5734,Mouse,Accessories,Input Devices,7,86.13,602.91,East
15941,2024-08-10,C5954,Danny Kramer,P3586,Laptop,Electronics,Computers,9,217.05,1953.45,West
15942,2024-07-23,C2928,Jordan Mason,P7553,Printer,Electronics,Computers,5,189.28,946.4,East
15943,2024-08-24,C1876,Danielle Wood,P3085,Keyboard,Accessories,Input Devices,7,736.84,5157.88,East
15944,2025-02-12,C2865,Jasmine Cole,P3002,Laptop,Electronics,Peripherals,2,97.78,195.56,East
15945,2024-11-19,C3104,Cassandra Jackson DDS,P7213,Desk,Furniture,Seating,2,66.41,132.82,North
15946,2024-07-03,C3109,Susan Lee,P9622,Office Chair,Furniture,Tables,4,723.38,2893.52,South
15947,2024-08-10,C7913,Zachary Chapman,P3954,Desk,Furniture,Seating,2,911.4,1822.8,East
15948,2025-04-20,C2753,Vincent Smith Jr.,P7640,Smartphone,Electronics,Peripherals,2,907.64,1815.28,East
15949,2025-03-18,C9557,Diana Goodman,P5498,Smartphone,Electronics,Mobile Devices,4,942.34,3769.36,South
15950,2025-02-11,C3197,Seth Thomas,P8386,Office Chair,Furniture,Storage,6,804.05,4824.3,South
15951,2025-02-22,C5564,Edward Bryan,P5363,Smartphone,Electronics,Computers,10,304.67,3046.7,East
15952,2024-12-10,C3072,Daniel Harrell,P3597,Printer,Electronics,Peripherals,6,932.94,5597.64,East
15953,2025-04-07,C1761,Sara Compton PhD,P2387,Monitor,Electronics,Mobile Devices,6,939.72,5638.32,West
15954,2024-11-30,C1686,Sarah Jacobs,P9538,USB Drive,Accessories,Audio,7,722.69,5058.83,West
15955,2024-08-02,C3680,Danielle Smith,P1541,Bookshelf,Furniture,Storage,5,278.47,1392.35,North
15956,2024-12-30,C7544,Thomas Michael,P8021,Office Chair,Furniture,Seating,10,596.33,5963.3,North
15957,2025-06-07,C4097,Jessica Sanchez,P6493,Headphones,Accessories,Storage Devices,1,466.13,466.13,East
15958,2024-12-21,C4417,Michael Gates,P5065,Bookshelf,Furniture,Seating,8,725.86,5806.88,South
15959,2024-08-08,C9475,Glen Lee,P8290,Bookshelf,Furniture,,3,575.29,1725.87,North
15960,2024-10-24,C9339,Scott Frank,P3661,Headphones,Accessories,Audio,8,451.73,3613.84,North
15961,2025-05-11,C6670,Angela Nelson,P3480,Desk,Furniture,Storage,7,538.68,3770.76,East
15962,2025-04-22,C4864,Matthew Hughes,P8416,Webcam,Electronics,Peripherals,1,152.49,152.49,South
15963,2024-09-30,C1176,Michael Salazar,P2024,Table Lamp,Furniture,Seating,4,537.67,2150.68,West
15964,2024-07-02,C7354,Raven Orr,P8503,Laptop,Electronics,Peripherals,10,332.26,3322.6,North
15965,2025-02-26,C1961,Eric Mccann,P2239,USB Drive,Accessories,Audio,6,668.34,4010.04,North
15966,2025-01-06,C4519,Mrs. Jennifer Wilson,P2316,Headphones,Accessories,Storage Devices,9,609.72,5487.48,South
15967,2025-04-28,C6403,Dana Scott,P2823,Headphones,Accessories,Audio,9,35.35,318.15,West
15968,2025-04-21,C7605,Catherine Park,P1473,Headphones,Accessories,Storage Devices,7,953.76,6676.32,South
15969,2024-07-12,C5065,Kerry Bates,P9579,Laptop,Electronics,Computers,9,709.6,6386.4,North
15970,2025-01-31,C6385,John Leon,P9612,Office Chair,Furniture,Tables,1,62.18,62.18,South
15971,2025-05-17,C7191,Cory Smith,P7110,Office Chair,Furniture,Seating,1,464.08,464.08,West
15972,2024-07-29,C4734,Kelsey Lopez,P9863,Headphones,Accessories,Input Devices,6,647.37,3884.22,North
15973,2024-12-17,C6927,Maria Barron,P4730,Monitor,Electronics,Mobile Devices,9,713.61,6422.49,South
15974,2024-07-07,C4782,Travis Bradshaw,P9014,Laptop,Electronics,Computers,3,295.07,885.21,South
15975,2024-09-23,C7432,Glenn Riley,P6172,Webcam,Electronics,Peripherals,4,396.01,1584.04,South
15976,2024-11-15,C6552,Jennifer Russell,P1079,Printer,Electronics,Computers,6,361.1,2166.6,West
15977,2025-05-02,C9118,Charles Hansen,P1756,Smartphone,Electronics,Mobile Devices,2,298.93,597.86,East
15978,2025-01-03,C9872,William Smith,P4934,Printer,Electronics,Mobile Devices,7,525.75,3680.25,West
15979,2024-11-27,C1458,Jon Grant,P7664,Headphones,Accessories,Input Devices,4,695.89,2783.56,North
15980,2024-10-23,C5838,William Sullivan,P9084,Printer,Electronics,Computers,1,451.91,451.91,East
15981,2024-12-27,C7979,Christopher Miller,P1380,Webcam,Electronics,Mobile Devices,10,362.27,3622.7,West
15982,2024-09-03,C4405,Colleen Nunez,P9512,Keyboard,Accessories,,7,916.94,6418.58,North
15983,2024-07-11,C6181,Thomas Baker,P2303,Keyboard,Accessories,Storage Devices,3,564.81,1694.43,East
15984,2024-08-29,C5098,Donna Mitchell,P7014,Printer,Electronics,Mobile Devices,3,458.68,1376.04,North
15985,2025-02-05,C4200,Darrell Jennings,P8774,Webcam,Electronics,Mobile Devices,5,449.97,2249.85,North
15986,2024-08-09,C7718,Janet Buchanan PhD,P4575,Printer,Electronics,Peripherals,10,72.94,729.4,North
15987,2025-03-09,C9026,James Mccullough,P2086,Laptop,Electronics,Computers,10,702.8,7028.0,South
15988,2024-09-06,C4017,Heather White,P1299,Smartphone,Electronics,Computers,10,164.53,1645.3,North
15989,2024-11-08,C8237,Adam Solis Jr.,P8752,Table Lamp,Furniture,Seating,8,286.17,2289.36,North
15990,2025-02-12,C3324,Susan Bender,P2519,Webcam,Electronics,Mobile Devices,1,206.77,206.77,North
15991,2025-04-18,C1931,Nicholas Scott,P6032,Keyboard,Accessories,Input Devices,1,674.97,674.97,South
15992,2024-07-20,C2723,Ryan Baker,P4860,Webcam,Electronics,Peripherals,1,744.34,744.34,South
15993,2024-12-01,C9453,Michael Henry DVM,P9722,Mouse,Accessories,Audio,10,974.46,9744.6,North
15994,2025-05-02,C7085,Andrew Morris,P2412,Office Chair,Furniture,Seating,4,438.14,1752.56,North
15995,2025-03-09,C6965,Kyle Acevedo,P5629,Smartphone,Electronics,Computers,1,378.95,378.95,West
15996,2024-08-12,C9855,Brittany Rivers,P9016,Keyboard,Accessories,Audio,10,258.62,2586.2,West
15997,2024-12-28,C1992,Richard Bonilla,P9580,Desk,Furniture,Tables,5,555.44,2777.2,South
15998,2024-11-10,C7495,Mr. Harold Blankenship MD,P9335,Smartphone,Electronics,Computers,5,315.28,1576.4,East
15999,2024-06-21,C5425,Gabriela Hampton,P8747,Printer,Electronics,Peripherals,2,438.26,876.52,West
16000,2024-10-08,C5371,Luis Chambers,P2397,Smartphone,Electronics,Mobile Devices,4,381.9,1527.6,West
16001,2025-03-30,C9977,Charlotte Wood,P6359,Printer,Electronics,Computers,9,989.62,8906.58,South
16002,2024-11-09,C9064,Frank Stone,P7412,USB Drive,Accessories,Storage Devices,10,991.25,9912.5,East
16003,2024-12-02,C1888,Ann Mcmahon,P9262,Bookshelf,Furniture,Tables,9,632.53,5692.77,North
16004,2025-01-12,C3602,Teresa Miller,P2045,Desk,Furniture,Seating,6,990.6,5943.6,West
16005,2025-04-02,C9629,Laura Clark,P7970,Desk,Furniture,Storage,4,71.86,287.44,West
16006,2024-06-26,C1818,Haley Martin,P6650,USB Drive,Accessories,Storage Devices,9,468.18,4213.62,North
16007,2024-07-18,C6807,Jason Carter,P2558,Bookshelf,Furniture,Tables,9,721.28,6491.52,North
16008,2025-06-09,C6759,Kimberly Fuller,P4498,Headphones,Accessories,Input Devices,10,141.3,1413.0,West
16009,2024-09-20,C6444,Stephen Thompson,P5712,Laptop,Electronics,Peripherals,8,614.74,4917.92,East
16010,2024-10-01,C3817,Jon Porter,P1604,USB Drive,Accessories,Storage Devices,9,247.97,2231.73,East
16011,2025-04-17,C5690,Lauren Wilson,P2337,Printer,Electronics,Mobile Devices,2,164.9,329.8,East
16012,2024-07-23,C2230,Taylor Perez,P2571,Laptop,Electronics,Computers,4,810.36,3241.44,North
16013,2025-03-21,C5313,Yolanda Taylor,P7711,Desk,Furniture,Storage,9,83.97,755.73,South
16014,2025-03-01,C5795,Jesse White,P4982,Office Chair,Furniture,Tables,2,157.07,314.14,North
16015,2025-05-01,C9420,Anthony Johnson,P3111,Headphones,Accessories,Storage Devices,10,198.53,1985.3,West
16016,2025-03-07,C2247,Adam Juarez,P6565,Mouse,Accessories,Input Devices,2,528.65,1057.3,West
16017,2024-12-11,C9373,Blake Lloyd,P7807,Mouse,Accessories,Input Devices,6,984.36,5906.16,South
16018,2024-10-19,C9859,Anthony Jordan,P3619,Headphones,Accessories,Storage Devices,3,375.09,1125.27,South
16019,2025-05-25,C6315,Brianna Coleman,P7357,Monitor,Electronics,Mobile Devices,3,928.94,2786.82,East
16020,2025-04-05,C6206,Angel Santos,P3660,Keyboard,Accessories,Storage Devices,10,42.45,424.5,South
16021,2025-01-02,C6973,Todd Williams,P5141,Headphones,Accessories,Audio,1,316.32,316.32,North
16022,2024-12-13,C5618,Steven Yang,P4082,Mouse,Accessories,Audio,10,366.55,3665.5,West
16023,2024-10-10,C2855,Danny Rhodes,P9821,Headphones,Accessories,Storage Devices,7,745.58,5219.06,North
16024,2024-09-23,C6180,Steven Jones,P8156,Desk,Furniture,Seating,8,313.84,2510.72,West
16025,2025-05-21,C5885,April King,P6199,Table Lamp,Furniture,Tables,6,694.64,4167.84,East
16026,2025-04-08,C2963,Cole Richardson,P4230,Smartphone,Electronics,Peripherals,6,322.15,1932.9,South
16027,2024-09-21,C2623,Scott Johnson,P7858,Desk,Furniture,Seating,2,506.09,1012.18,North
16028,2024-10-22,C4579,Brian Fisher,P8948,Headphones,Accessories,Input Devices,4,158.18,632.72,West
16029,2025-03-14,C5666,Kimberly Knight,P8528,USB Drive,Accessories,Audio,9,35.67,321.03,West
16030,2024-08-24,C7512,Tina Turner,P1865,Smartphone,Electronics,Peripherals,6,188.26,1129.56,North
16031,2025-06-01,C8843,Morgan Russell,P8904,Mouse,Accessories,Storage Devices,3,810.66,2431.98,West
16032,2024-10-02,C2130,William Meza,P6680,Office Chair,Furniture,Seating,2,367.94,735.88,East
16033,2025-02-03,C9290,Kevin Freeman,P1151,USB Drive,Accessories,Input Devices,3,24.35,73.05,West
16034,2024-12-23,C2649,Amanda Armstrong,P9397,Smartphone,Electronics,Peripherals,2,163.8,327.6,South
16035,2024-11-22,C6178,Tracy Banks,P3269,Mouse,Accessories,Storage Devices,5,147.2,736.0,East
16036,2025-05-12,C3634,Fernando Brock,P2093,Printer,Electronics,Computers,1,316.5,316.5,South
16037,2024-12-12,C8736,Tina Castro,P4173,Bookshelf,Furniture,Tables,2,350.66,701.32,North
16038,2024-11-11,C1531,Brittany Hood,P5722,Desk,Furniture,Storage,6,860.13,5160.78,South
16039,2025-02-28,C9636,Amy Greene,P4010,Monitor,Electronics,Computers,10,641.95,6419.5,North
16040,2024-06-20,C8772,John Gutierrez,P3207,Keyboard,Accessories,Storage Devices,9,734.07,6606.63,East
16041,2024-11-28,C5886,Dawn Reilly,P4000,Monitor,Electronics,Computers,1,930.92,930.92,West
16042,2024-08-05,C7844,Valerie Pittman,P2904,Desk,Furniture,Seating,2,864.92,1729.84,South
16043,2024-07-12,C2598,Allen Clayton,P4563,Laptop,Electronics,Mobile Devices,10,673.12,6731.2,West
16044,2024-07-10,C7057,Valerie Cervantes,P2125,USB Drive,Accessories,Input Devices,10,376.17,3761.7,West
16045,2025-01-14,C4236,Victoria Holden,P3060,USB Drive,Accessories,Input Devices,4,518.98,2075.92,North
16046,2025-04-09,C5603,John Thompson,P8859,Mouse,Accessories,Storage Devices,4,148.7,594.8,West
16047,2025-04-27,C2327,Tristan Price,P3440,Webcam,Electronics,Mobile Devices,1,668.61,668.61,North
16048,2024-07-23,C2105,Bryan Brown,P3542,Mouse,Accessories,Input Devices,3,930.36,2791.08,North
16049,2025-05-16,C7904,Daniel Castro,P8543,Printer,Electronics,Mobile Devices,3,270.47,811.41,South
16050,2024-10-23,C2822,Robert Pugh,P5186,Printer,Electronics,Computers,5,91.4,457.0,West
16051,2025-02-24,C7824,Emily Barajas,P2183,Table Lamp,Furniture,Seating,5,889.07,4445.35,West
16052,2024-10-23,C8853,Katherine Lynch,P9086,Bookshelf,Furniture,Tables,7,22.6,158.2,West
16053,2024-10-10,C4918,Jamie Perry,P1328,Printer,Electronics,Peripherals,10,871.17,8711.7,East
16054,2024-06-24,C9394,Emily Davis,P7299,Headphones,Accessories,Audio,8,242.84,1942.72,West
16055,2024-11-11,C1368,Stephanie Tran,P1701,USB Drive,Accessories,Storage Devices,1,286.87,286.87,South
16056,2024-10-18,C2492,Mr. Justin Burton,P6791,Mouse,Accessories,Audio,5,983.25,4916.25,North
16057,2024-11-29,C8180,Cassandra Hubbard,P6527,Table Lamp,Furniture,Storage,10,79.26,792.6,East
16058,2024-08-05,C4587,Charles Colon,P2506,Monitor,Electronics,Peripherals,2,560.63,1121.26,North
16059,2024-08-29,C1905,Joseph Reyes,P8598,USB Drive,Accessories,Storage Devices,3,903.9,2711.7,South
16060,2025-01-25,C8899,Dr. Jennifer Turner,P6144,Headphones,Accessories,Storage Devices,10,310.56,3105.6,West
16061,2024-11-23,C3072,Gina Aguirre,P3044,Bookshelf,Furniture,Tables,4,743.78,2975.12,West
16062,2024-09-12,C1502,Jonathan Sullivan,P5462,Webcam,Electronics,Mobile Devices,4,276.65,1106.6,North
16063,2024-08-05,C4552,Molly Wright,P5140,Webcam,Electronics,Peripherals,8,401.23,3209.84,West
16064,2025-02-28,C3896,Patricia Ryan,P6936,Table Lamp,Furniture,Seating,10,880.68,8806.8,North
16065,2024-06-18,C6348,Dean Rivera,P7089,Office Chair,Furniture,Storage,1,537.71,537.71,South
16066,2025-04-08,C6599,Amanda Nguyen,P8782,Monitor,Electronics,Computers,10,117.25,1172.5,South
16067,2025-04-19,C1719,Nicholas Carr,P4982,Bookshelf,Furniture,Tables,2,358.69,717.38,South
16068,2024-10-10,C5488,Brandon Ortiz,P1327,USB Drive,Accessories,Storage Devices,10,366.28,3662.8,West
16069,2025-04-25,C6135,Dr. Mary Beasley,P1600,Table Lamp,Furniture,Tables,3,679.32,2037.96,North
16070,2025-02-17,C2085,Annette Guzman,P1641,Table Lamp,Furniture,Storage,3,365.78,1097.34,South
16071,2025-01-14,C3905,Todd Hill,P8207,Desk,Furniture,Storage,2,701.0,1402.0,West
16072,2024-10-24,C9254,Virginia Warren,P1524,Printer,Electronics,Peripherals,4,908.04,3632.16,East
16073,2024-08-16,C1601,Darryl Garza,P9185,Headphones,Accessories,Input Devices,6,456.18,2737.08,South
16074,2024-07-17,C9180,Jennifer Valencia,P7591,Laptop,Electronics,Mobile Devices,3,802.4,2407.2,North
16075,2024-11-15,C9777,Martha Lopez,P4821,Table Lamp,Furniture,Storage,6,754.01,4524.06,East
16076,2024-11-08,C8907,Curtis Montes,P8569,Laptop,Electronics,Mobile Devices,8,575.08,4600.64,North
16077,2024-08-31,C2784,Lindsay James,P1321,Keyboard,Accessories,Audio,3,338.03,1014.09,North
16078,2025-02-10,C1485,Patricia Frost,P6656,Office Chair,Furniture,Seating,2,918.64,1837.28,South
16079,2024-09-07,C8939,Andrea Reed,P8249,Mouse,Accessories,Storage Devices,5,705.32,3526.6,North
16080,2025-05-18,C9175,Jacob Thomas,P6365,Smartphone,Electronics,Mobile Devices,10,839.54,8395.4,South
16081,2024-12-08,C2660,Bobby Farmer,P3677,Smartphone,Electronics,Computers,4,495.53,1982.12,East
16082,2024-12-03,C8096,Kyle Lewis,P3559,Table Lamp,Furniture,Tables,6,170.36,1022.16,North
16083,2024-06-22,C7020,Joshua Bell,P6805,Mouse,Accessories,Storage Devices,2,477.89,955.78,East
16084,2024-12-29,C6908,Shawn Whitaker,P7531,Mouse,Accessories,Input Devices,10,232.43,2324.3,North
16085,2024-07-16,C4308,Monica Griffin DVM,P1625,Headphones,Accessories,Storage Devices,9,51.7,465.3,South
16086,2024-06-25,C7986,Natalie Adkins,P6891,Webcam,Electronics,Mobile Devices,2,392.28,784.56,North
16087,2024-12-21,C9809,Karen Goodman,P8723,Printer,Electronics,Peripherals,4,373.77,1495.08,North
16088,2024-08-29,C9073,Joshua Thomas,P1463,USB Drive,Accessories,Audio,10,971.26,9712.6,South
16089,2024-07-10,C5896,George Johnson,P9047,Keyboard,Accessories,Input Devices,5,664.17,3320.85,South
16090,2024-06-22,C1719,Valerie Robinson,P7067,Desk,Furniture,Seating,1,748.22,748.22,South
16091,2024-08-18,C3209,Mrs. Tonya Ware,P1202,,Accessories,Audio,6,119.88,719.28,East
16092,2024-08-14,C2503,Linda Benson,P4133,USB Drive,Accessories,Storage Devices,7,372.05,2604.35,East
16093,2025-01-06,C4201,William Martinez,P6889,Laptop,Electronics,Computers,4,170.59,682.36,East
16094,2025-01-21,C5660,Jeremy Morales,P4725,Monitor,Electronics,Peripherals,3,686.53,2059.59,West
16095,2025-01-03,C1961,Traci Walker,P7046,Office Chair,Furniture,Seating,10,67.34,673.4,North
16096,2025-03-07,C7200,Ms. Donna Ross MD,P1757,Webcam,Electronics,Computers,8,251.6,2012.8,South
16097,2025-02-08,C9508,Christopher Fields,P7370,Table Lamp,Furniture,Seating,8,29.17,233.36,West
16098,2025-02-14,C6312,Clinton Taylor,P6175,Mouse,Accessories,Audio,10,609.95,6099.5,West
16099,2024-08-02,C4894,Jessica Nguyen,P7828,Keyboard,Accessories,Input Devices,2,131.09,262.18,West
16100,2025-02-02,C8956,David Jackson,P1288,Smartphone,Electronics,Peripherals,9,149.31,1343.79,East
16101,2024-11-28,C9860,James Vargas,P6894,USB Drive,Accessories,Input Devices,4,551.91,2207.64,North
16102,2024-12-03,C7183,Mary White,P6781,Headphones,Accessories,Input Devices,10,987.2,9872.0,South
16103,2024-11-19,C3008,Tammy Black,P6538,Headphones,Accessories,Input Devices,1,65.92,65.92,East
16104,2024-12-27,C4440,Taylor Freeman,P4467,Mouse,Accessories,Audio,3,544.96,1634.88,East
16105,2025-03-13,C2457,Sharon Allison,P3065,Webcam,Electronics,Peripherals,1,140.19,140.19,North
16106,2024-09-28,C3248,Anthony Henderson,P4133,USB Drive,Accessories,Audio,7,397.46,2782.22,West
16107,2025-06-01,C5443,Matthew Lucas,P9086,USB Drive,Accessories,Audio,9,615.58,5540.22,East
16108,2024-12-02,C2247,Patricia Gonzales,P6245,Office Chair,Furniture,Tables,6,489.25,2935.5,North
16109,2024-07-06,C4498,Roger Johnson,P6304,Office Chair,Furniture,Tables,6,314.71,1888.26,East
16110,2024-12-13,C3618,Jason Garcia,P6380,Office Chair,Furniture,Tables,3,962.67,2888.01,North
16111,2025-01-08,C8072,Cheryl Blackwell,P3741,Mouse,Accessories,Input Devices,9,276.37,2487.33,North
16112,2025-01-31,C7047,Derek Yang,P3560,Monitor,Electronics,Mobile Devices,9,463.87,4174.83,West
16113,2024-09-14,C4464,Evelyn Hernandez,P5112,Smartphone,Electronics,Mobile Devices,9,849.41,7644.69,East
16114,2024-11-07,C8804,Thomas Jones,P4025,Bookshelf,Furniture,Seating,2,66.5,133.0,East
16115,2024-09-14,C3597,Richard Ellis,P5417,Desk,Furniture,Tables,4,809.34,3237.36,West
16116,2025-04-17,C6516,Stephanie Jenkins,P4680,Mouse,Accessories,Input Devices,8,701.62,5612.96,North
16117,2025-01-21,C4445,Veronica Lane,P2272,Mouse,Accessories,Input Devices,10,821.0,8210.0,North
16118,2024-10-08,C6389,Douglas Meyer,P2499,Table Lamp,Furniture,Seating,7,25.99,181.93,West
16119,2024-08-17,C8977,Ashley Murray,P1503,Keyboard,Accessories,Audio,8,703.58,5628.64,East
16120,2025-01-08,C2969,Taylor Douglas,P9315,Webcam,Electronics,Mobile Devices,9,505.07,4545.63,East
16121,2024-08-12,C7471,Ronnie Green,P9455,Table Lamp,Furniture,Seating,3,817.62,2452.86,East
16122,2025-02-10,C2058,Jeffrey Collins DDS,P6185,Keyboard,Accessories,Audio,1,402.41,402.41,West
16123,2025-03-31,C9457,Heather Brown,P3470,Headphones,Accessories,Storage Devices,9,504.43,4539.87,East
16124,2024-12-18,C3490,Madeline Hayes,P6713,Desk,Furniture,Tables,10,953.91,9539.1,South
16125,2025-01-06,C6228,Angela Simpson,P7491,USB Drive,Accessories,Audio,1,364.29,364.29,West
16126,2024-11-26,C5541,Steve Tucker,P9699,Bookshelf,Furniture,Seating,10,905.33,9053.3,South
16127,2025-05-09,C3056,Alejandro Davis,P2516,Headphones,Accessories,Audio,9,418.06,3762.54,North
16128,2024-11-10,C1196,John Stone,P7229,Webcam,Electronics,Peripherals,8,870.11,6960.88,West
16129,2024-08-27,C2855,Lisa Nelson,P5458,Headphones,Accessories,Audio,4,568.01,2272.04,West
16130,2025-01-30,C4185,Stacey Conway,P5246,Keyboard,Accessories,Audio,8,334.14,2673.12,North
16131,2024-12-13,C6783,William Smith,P4347,Desk,Furniture,Storage,2,966.46,1932.92,East
16132,2024-10-26,C5497,Megan Miller,P5130,USB Drive,Accessories,Storage Devices,9,517.28,4655.52,East
16133,2024-12-10,C4311,Linda Williams,P3556,Mouse,Accessories,Storage Devices,3,933.07,2799.21,West
16134,2024-11-21,C4595,Mary Collins,P1473,Office Chair,Furniture,Storage,8,366.82,2934.56,South
16135,2024-08-25,C6392,Alejandro Klein,P1767,Webcam,Electronics,Peripherals,6,802.75,4816.5,North
16136,2024-07-02,C5381,Rachel Murray,P6232,Monitor,Electronics,Mobile Devices,6,855.5,5133.0,North
16137,2024-08-04,C9595,Shannon Stein,P7102,Printer,Electronics,Peripherals,7,984.26,6889.82,South
16138,2025-05-22,C2984,Brian Best,P9539,Laptop,Electronics,Computers,2,496.19,992.38,East
16139,2024-07-06,C9756,Tanya Moore,P2348,Printer,Electronics,Peripherals,10,86.42,864.2,South
16140,2025-01-23,C4682,Jillian Richards,P8036,Desk,Furniture,Storage,4,184.76,739.04,West
16141,2024-07-11,C8074,William Smith,P9740,Webcam,Electronics,Mobile Devices,1,945.86,945.86,West
16142,2024-12-02,C1226,,P5277,Headphones,Accessories,Input Devices,3,48.29,144.87,South
16143,2024-08-26,C2426,William Hughes,P7676,Laptop,Electronics,Computers,6,560.9,3365.4,South
16144,2024-10-29,C1789,David Luna,P3899,Headphones,Accessories,Storage Devices,5,923.9,4619.5,West
16145,2024-10-11,C5027,Miranda Montgomery,P1629,Keyboard,Accessories,Input Devices,2,374.13,748.26,South
16146,2025-04-07,C2357,Kimberly Cabrera,P4422,Keyboard,Accessories,Input Devices,10,660.98,6609.8,West
16147,2025-01-22,C7504,Amy Clayton,P4318,Desk,Furniture,Storage,7,320.39,2242.73,South
16148,2025-04-12,C8030,Meredith Williams,P4492,Desk,Furniture,Tables,3,707.23,2121.69,East
16149,2024-08-27,C8860,Justin Parrish,P7346,Keyboard,Accessories,Storage Devices,10,616.45,6164.5,East
16150,2024-10-21,C5330,Lucas Welch,P6662,Table Lamp,Furniture,Tables,2,123.45,246.9,North
16151,2025-02-09,C7564,Allison Sanders,P2454,Monitor,Electronics,Mobile Devices,5,349.24,1746.2,West
16152,2025-01-22,C7673,Jessica Alexander,P3552,Laptop,Electronics,Computers,6,935.37,5612.22,East
16153,2024-08-08,C6333,Christopher Brennan,P7125,Desk,Furniture,Seating,10,441.56,4415.6,North
16154,2024-07-09,C3542,Maria White,P1248,Desk,Furniture,Tables,4,201.95,807.8,West
16155,2025-02-02,C3922,Antonio Gonzalez,P9236,Desk,Furniture,Seating,1,488.1,488.1,West
16156,2025-01-08,C6000,Mark Fields,P1510,Table Lamp,Furniture,Seating,2,836.07,1672.14,East
16157,2025-05-26,C3842,Matthew Reynolds,P8747,Smartphone,Electronics,Computers,1,260.06,260.06,North
16158,2025-01-10,C5006,Austin Gilbert,P5764,Desk,Furniture,Tables,3,766.96,2300.88,West
16159,2024-12-02,C2606,Eric Santiago,P4816,Table Lamp,Furniture,Tables,6,834.44,5006.64,North
16160,2024-12-30,C7781,Matthew Jones,P9739,Desk,Furniture,Seating,10,577.45,5774.5,East
16161,2024-12-20,C8323,Jose Duran,P9399,Table Lamp,Furniture,Storage,7,500.76,3505.32,West
16162,2025-04-13,C3995,Crystal Reyes,P6945,Headphones,Accessories,Input Devices,8,438.41,3507.28,East
16163,2025-01-06,C5801,Michael Fisher,P1208,Webcam,Electronics,Mobile Devices,3,338.67,1016.01,North
16164,2025-01-05,C8149,Howard Johnson,P2073,Laptop,Electronics,Computers,4,360.27,1441.08,North
16165,2025-04-11,C6998,Jacqueline Cook,P4725,Headphones,Accessories,Storage Devices,2,501.64,1003.28,East
16166,2024-12-19,C6581,Charles Adams,P8937,Table Lamp,Furniture,Storage,6,665.45,3992.7,South
16167,2025-06-04,C3521,David Leonard,P4651,Desk,Furniture,Tables,8,92.68,741.44,East
16168,2024-11-22,C9433,Samantha Jackson,P1951,Smartphone,Electronics,Peripherals,3,836.55,2509.65,West
16169,2025-05-25,C5934,Daniel Martin,P2215,Printer,Electronics,Computers,3,855.93,2567.79,West
16170,2025-02-21,C5621,Nicole Daniel,P3208,USB Drive,Accessories,Storage Devices,5,881.98,4409.9,West
16171,2025-04-23,C1121,Nicole Patel,P2863,Printer,Electronics,Computers,6,142.85,857.1,West
16172,2025-05-16,C9419,Sarah Miles,P9109,USB Drive,Accessories,Storage Devices,3,877.21,2631.63,South
16173,2025-01-25,C4465,James Griffith,P5923,Smartphone,Electronics,Peripherals,5,66.39,331.95,West
16174,2024-11-09,C3342,Austin Harmon,P5157,Webcam,Electronics,Mobile Devices,3,972.39,2917.17,South
16175,2024-11-06,C2536,Stephen Warner,P9406,Office Chair,Furniture,Storage,6,888.33,5329.98,West
16176,2025-03-26,C2796,Robert Schultz,P6932,Headphones,Accessories,Storage Devices,1,269.12,269.12,East
16177,2025-03-09,C7807,Andrew Wood,P3160,Monitor,Electronics,Peripherals,7,306.12,2142.84,North
16178,2024-12-13,C4081,Julia Reed,P5937,Bookshelf,Furniture,Tables,5,888.21,4441.05,South
16179,2024-10-05,C8029,Rachel Stephenson,P3130,Laptop,Electronics,Peripherals,6,146.32,877.92,East
